game_id,season_id,year,phase,group,date,started_at,ended_at,location,innings,audience,status,finished_status,home_team,home_team_id,away_team,away_team_id,home_runs,away_runs,home_hits,away_hits,home_errors,away_errors,home_scores,away_scores,winner_side,home_win
mhBTk,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-31,2019-05-31 18:35,2019-05-31 22:04,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,富邦悍將,8hU45,2,5,7,15,0,0,"0,0,1,0,1,0,0,0,0","0,2,0,3,0,0,0,0,0",AWAY,0
aHCum,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-31,2019-05-31 18:36,2019-05-31 22:47,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,統一7-ELEVEn獅,aB3r1,2,6,6,9,0,0,"1,0,1,0,0,0,0,0,0","0,2,0,0,1,1,1,0,1",AWAY,0
KWjJ4,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-30,2019-05-30 18:36,2019-05-30 22:07,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,統一7-ELEVEn獅,aB3r1,8,5,11,7,0,0,"0,0,0,1,5,0,2,0,0","2,0,2,1,0,0,0,0,0",HOME,1
f49aj,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-29,2019-05-29 18:35,2019-05-29 21:49,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,統一7-ELEVEn獅,aB3r1,4,10,10,14,0,0,"0,0,1,0,0,0,0,1,2","0,0,0,4,0,4,2,0,0",AWAY,0
mhQBw,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-29,2019-05-29 18:35,2019-05-29 21:41,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,中信兄弟,rTz1A,3,2,7,9,0,0,"2,0,0,0,0,0,0,0,1","0,0,0,0,0,2,0,0,0",HOME,1
qJz9N,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-26,2019-05-26 17:05,2019-05-26 20:39,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,Lamigo,vmujw,5,6,8,10,0,0,"0,0,1,3,0,0,1,0,0","0,1,3,0,2,0,0,0,0",AWAY,0
OXvCC,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-26,2019-05-26 17:05,2019-05-26 20:08,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,中信兄弟,rTz1A,6,2,6,6,0,0,"0,0,3,1,0,2,0,0,0","0,0,0,2,0,0,0,0,0",HOME,1
XOOfI,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-25,2019-05-25 17:05,2019-05-25 20:04,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,Lamigo,vmujw,7,1,16,5,0,0,"2,4,0,1,0,0,0,0,0","0,0,0,0,0,1,0,0,0",HOME,1
b5pk4,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-25,2019-05-25 17:05,2019-05-25 21:18,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,中信兄弟,rTz1A,10,6,6,8,0,0,"0,4,0,0,0,4,2,0,0","3,0,0,0,0,1,0,0,2",HOME,1
dSLrg,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-24,2019-05-24 18:36,2019-05-24 22:32,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,Lamigo,vmujw,9,4,15,9,0,0,"2,4,0,1,0,1,0,1,0","2,0,2,0,0,0,0,0,0",HOME,1
sFa2e,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-24,2019-05-24 18:35,2019-05-24 21:44,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,中信兄弟,rTz1A,2,5,6,8,0,0,"0,0,0,2,0,0,0,0,0","0,0,1,0,0,1,0,3,0",AWAY,0
rqv4V,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-23,2019-05-23 18:35,2019-05-23 22:00,澄清湖棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,Lamigo,vmujw,0,7,5,10,0,0,"0,0,0,0,0,0,0,0,0","6,1,0,0,0,0,0,0,0",AWAY,0
3ILxB,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-22,2019-05-22 20:04,2019-05-22 23:34,澄清湖棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,Lamigo,vmujw,2,3,9,7,0,0,"0,0,0,0,0,0,0,0,2","0,0,0,2,0,0,0,0,1",AWAY,0
k8RZ8,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-22,2019-05-22 18:35,2019-05-22 21:24,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,富邦悍將,8hU45,0,1,2,8,0,0,"0,0,0,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0",AWAY,0
RXosr,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-21,2019-05-21 18:35,2019-05-21 21:40,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,富邦悍將,8hU45,1,11,8,14,0,0,"1,0,0,0,0,0,0,0,0","0,3,0,0,5,0,1,0,2",AWAY,0
TrhQq,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-19,2019-05-19 17:05,2019-05-19 20:54,臺北市立天母棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,Lamigo,vmujw,10,9,18,14,0,0,"0,2,1,0,2,1,0,3,1","2,0,3,0,0,0,0,0,4",HOME,1
Z3aha,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-18,2019-05-18 17:07,2019-05-18 20:46,臺北市立天母棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,Lamigo,vmujw,8,1,9,8,0,0,"0,0,0,4,1,1,1,1,0","0,0,0,1,0,0,0,0,0",HOME,1
eNlSl,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-18,2019-05-18 17:05,2019-05-18 19:53,臺中市洲際棒球場,7,,FINISHED,NORMAL,中信兄弟,rTz1A,富邦悍將,8hU45,4,7,10,10,0,0,"1,1,1,1,0,0,0","0,2,0,4,0,1,0",AWAY,0
B8ggp,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-17,2019-05-17 18:35,2019-05-17 21:46,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,富邦悍將,8hU45,8,2,11,8,0,0,"0,2,0,2,0,2,1,1,0","0,0,0,0,1,0,1,0,0",HOME,1
6D1ru,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-16,2019-05-16 18:35,2019-05-16 21:59,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,富邦悍將,8hU45,10,4,15,11,0,0,"0,0,0,0,1,4,4,1,0","1,3,0,0,0,0,0,0,0",HOME,1
jQTBy,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-15,2019-05-15 18:35,2019-05-15 23:14,樂天桃園棒球場,12,,FINISHED,NORMAL,Lamigo,vmujw,富邦悍將,8hU45,5,5,12,12,0,0,"0,1,0,0,0,1,1,0,0,0,0,2","0,2,0,0,1,0,0,0,0,0,0,2",TIE,
XOJOQ,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-15,2019-05-15 18:35,2019-05-15 21:57,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,統一7-ELEVEn獅,aB3r1,1,3,8,11,0,0,"1,0,0,0,0,0,0,0,0","0,0,0,1,0,1,1,0,0",AWAY,0
EtdRo,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-14,2019-05-14 18:36,2019-05-14 22:04,臺中市洲際棒球場,10,,FINISHED,NORMAL,中信兄弟,rTz1A,統一7-ELEVEn獅,aB3r1,2,3,7,6,0,0,"0,0,0,0,0,0,0,2,0,0","0,0,0,0,1,0,0,0,1,1",AWAY,0
nsVtS,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-12,2019-05-12 14:05,2019-05-12 17:14,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,中信兄弟,rTz1A,9,4,13,11,0,0,"1,4,3,0,1,0,0,0,0","0,0,0,0,0,1,0,0,3",HOME,1
jlwf2,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-12,2019-05-12 14:05,2019-05-12 16:58,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,統一7-ELEVEn獅,aB3r1,5,0,9,7,0,0,"2,1,0,0,0,2,0,0,0","0,0,0,0,0,0,0,0,0",HOME,1
Rnl63,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-11,2019-05-11 17:07,2019-05-11 20:59,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,中信兄弟,rTz1A,7,5,11,11,0,0,"4,0,1,0,2,0,0,0,0","0,1,1,0,2,1,0,0,0",HOME,1
17gDA,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-11,2019-05-11 17:05,2019-05-11 20:17,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,統一7-ELEVEn獅,aB3r1,0,2,7,8,0,0,"0,0,0,0,0,0,0,0,0","0,1,0,0,0,0,0,0,1",AWAY,0
KGebl,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-10,2019-05-10 18:35,2019-05-10 22:35,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,中信兄弟,rTz1A,8,3,12,11,0,0,"2,2,0,0,0,0,0,4,0","0,0,0,0,0,0,2,0,1",HOME,1
vmRXx,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-10,2019-05-10 18:36,2019-05-10 22:31,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,統一7-ELEVEn獅,aB3r1,3,4,13,7,0,0,"0,0,0,1,0,0,1,1,0","0,0,0,0,2,0,1,1,0",AWAY,0
ujxEh,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-08,2019-05-08 18:35,2019-05-08 21:45,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,中信兄弟,rTz1A,6,1,11,7,0,0,"0,0,1,0,0,5,0,0,0","0,0,0,0,1,0,0,0,0",HOME,1
VJjws,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-07,2019-05-07 18:35,2019-05-07 21:08,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,中信兄弟,rTz1A,4,0,10,2,0,0,"0,0,1,1,1,0,0,1,0","0,0,0,0,0,0,0,0,0",HOME,1
GAaxr,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-05,2019-05-05 14:05,2019-05-05 18:01,澄清湖棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,富邦悍將,8hU45,4,2,10,7,0,0,"1,0,0,0,1,0,2,0,0","2,0,0,0,0,0,0,0,0",HOME,1
KXL2V,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-05,2019-05-05 14:06,2019-05-05 17:46,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,Lamigo,vmujw,7,6,10,12,0,0,"1,1,1,1,1,0,0,0,2","1,0,0,2,0,0,0,3,0",HOME,1
yWdYC,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-04,2019-05-04 17:06,2019-05-04 20:23,澄清湖棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,富邦悍將,8hU45,1,2,4,9,0,0,"0,0,0,0,0,1,0,0,0","0,0,2,0,0,0,0,0,0",AWAY,0
fP06F,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-04,2019-05-04 17:06,2019-05-04 20:30,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,Lamigo,vmujw,8,3,15,10,0,0,"2,2,1,0,0,0,0,3,0","0,0,1,0,0,0,0,2,0",HOME,1
ivIab,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-03,2019-05-03 18:35,2019-05-03 21:10,澄清湖棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,富邦悍將,8hU45,1,0,1,4,0,0,"0,0,0,0,0,0,1,0,0","0,0,0,0,0,0,0,0,0",HOME,1
elmQx,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-03,2019-05-03 18:36,2019-05-03 23:08,臺中市洲際棒球場,10,,FINISHED,NORMAL,中信兄弟,rTz1A,Lamigo,vmujw,10,9,13,15,0,0,"0,0,1,3,0,0,0,2,3,1","0,0,0,2,1,1,0,0,5,0",HOME,1
anWaV,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-02,2019-05-02 18:37,2019-05-02 22:18,澄清湖棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,中信兄弟,rTz1A,2,7,6,12,0,0,"0,1,0,1,0,0,0,0,0","1,4,0,0,1,1,0,0,0",AWAY,0
2aSZ3,CPBL-2019-Sf,2019,一軍,例行賽,2019-05-01,2019-05-01 18:36,2019-05-01 21:57,澄清湖棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,中信兄弟,rTz1A,1,6,4,9,0,0,"0,0,0,0,0,1,0,0,0","0,0,3,0,0,0,0,3,0",AWAY,0
4wjTO,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-30,2019-04-30 18:35,2019-04-30 21:12,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,Lamigo,vmujw,5,4,9,8,0,0,"0,0,0,0,4,0,0,0,1","0,1,0,2,0,0,0,1,0",HOME,1
uw3qj,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-28,2019-04-28 14:05,2019-04-28 17:47,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,統一7-ELEVEn獅,aB3r1,11,3,18,9,0,0,"0,1,0,0,5,1,4,0,0","0,0,0,0,1,0,1,1,0",HOME,1
MGze8,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-28,2019-04-28 14:05,2019-04-28 17:58,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,中信兄弟,rTz1A,4,14,7,19,0,0,"0,3,0,0,1,0,0,0,0","2,1,1,2,3,3,1,0,1",AWAY,0
Vd9Kq,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-27,2019-04-27 17:05,2019-04-27 21:40,樂天桃園棒球場,12,,FINISHED,NORMAL,Lamigo,vmujw,統一7-ELEVEn獅,aB3r1,6,3,10,11,0,0,"0,0,0,0,0,1,0,0,1,0,0,4","0,0,0,0,1,0,0,0,1,0,0,1",HOME,1
k1az1,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-27,2019-04-27 17:05,2019-04-27 19:57,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,中信兄弟,rTz1A,13,2,16,7,0,0,"4,0,1,4,2,0,0,2,0","0,0,0,0,0,0,0,2,0",HOME,1
5qAOC,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-26,2019-04-26 18:36,2019-04-26 22:19,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,統一7-ELEVEn獅,aB3r1,9,3,13,13,0,0,"0,3,2,0,3,0,0,1,0","0,0,0,0,1,0,2,0,0",HOME,1
prBfg,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-26,2019-04-26 18:35,2019-04-26 21:27,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,中信兄弟,rTz1A,4,2,10,5,0,0,"1,0,0,0,1,0,1,1,0","0,0,0,1,0,0,0,0,1",HOME,1
WxCvo,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-25,2019-04-25 18:35,2019-04-25 21:37,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,中信兄弟,rTz1A,10,0,14,6,0,0,"1,0,0,0,7,0,1,1,0","0,0,0,0,0,0,0,0,0",HOME,1
9DQQN,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-24,2019-04-24 18:35,2019-04-24 21:50,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,統一7-ELEVEn獅,aB3r1,5,1,9,7,0,0,"2,0,2,0,0,1,0,0,0","0,0,0,1,0,0,0,0,0",HOME,1
zmX3s,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-23,2019-04-23 18:35,2019-04-23 21:53,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,統一7-ELEVEn獅,aB3r1,0,2,5,8,0,0,"0,0,0,0,0,0,0,0,0","0,0,0,1,0,1,0,0,0",AWAY,0
q6AQM,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-21,2019-04-21 14:37,2019-04-21 18:36,臺北市立天母棒球場,11,,FINISHED,NORMAL,中信兄弟,rTz1A,統一7-ELEVEn獅,aB3r1,3,0,8,8,0,0,"0,0,0,0,0,0,0,0,0,0,3","0,0,0,0,0,0,0,0,0,0,0",HOME,1
0ZCGS,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-20,2019-04-20 18:34,2019-04-20 20:53,臺北市立天母棒球場,5,,FINISHED,NORMAL,中信兄弟,rTz1A,統一7-ELEVEn獅,aB3r1,3,3,5,5,0,0,"0,0,2,1,0","0,0,0,3,0",TIE,
109Tj,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-20,2019-04-20 17:07,2019-04-20 20:21,樂天桃園棒球場,6,,FINISHED,NORMAL,Lamigo,vmujw,富邦悍將,8hU45,12,5,13,8,0,0,"0,0,0,2,10,0","5,0,0,0,0,0",HOME,1
31aRX,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-20,2019-04-20 13:05,2019-04-20 16:59,臺北市立天母棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,統一7-ELEVEn獅,aB3r1,9,8,12,11,0,0,"1,1,2,0,0,1,0,4,0","0,4,4,0,0,0,0,0,0",HOME,1
V0Hnj,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-18,2019-04-18 18:37,2019-04-18 23:04,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,Lamigo,vmujw,8,9,13,10,0,0,"0,4,2,0,0,2,0,0,0","0,0,5,1,0,0,1,1,1",AWAY,0
GEV4A,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-17,2019-04-17 18:35,2019-04-17 22:27,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,Lamigo,vmujw,8,6,7,11,0,0,"0,1,0,2,0,3,1,1,0","2,2,1,0,0,1,0,0,0",HOME,1
fL5gW,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-17,2019-04-17 18:36,2019-04-17 22:03,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,富邦悍將,8hU45,1,14,3,25,0,0,"0,0,0,0,0,0,0,0,1","4,0,1,1,1,1,1,4,1",AWAY,0
nS8Dk,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-14,2019-04-14 14:05,2019-04-14 17:24,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,Lamigo,vmujw,8,4,8,6,0,0,"0,0,0,2,3,1,2,0,0","0,0,0,2,0,2,0,0,0",HOME,1
KcnWX,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-14,2019-04-14 14:05,2019-04-14 17:14,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,中信兄弟,rTz1A,5,3,10,6,0,0,"2,0,0,0,0,2,0,1,0","0,2,0,0,0,0,0,1,0",HOME,1
i7zzI,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-13,2019-04-13 17:05,2019-04-13 21:01,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,Lamigo,vmujw,1,4,6,12,0,0,"0,0,0,1,0,0,0,0,0","0,2,0,0,0,0,1,1,0",AWAY,0
Yn82o,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-13,2019-04-13 17:06,2019-04-13 20:23,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,中信兄弟,rTz1A,9,6,14,11,0,0,"0,0,4,0,5,0,0,0,0","0,0,0,0,3,0,1,2,0",HOME,1
kx64D,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-12,2019-04-12 18:35,2019-04-12 21:43,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,Lamigo,vmujw,1,3,3,14,0,0,"0,0,0,1,0,0,0,0,0","2,0,0,0,0,0,1,0,0",AWAY,0
ozepT,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-12,2019-04-12 18:37,2019-04-12 22:46,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,中信兄弟,rTz1A,8,11,10,10,0,0,"0,3,0,0,1,0,4,0,0","1,0,0,0,0,2,0,6,2",AWAY,0
X3Vur,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-10,2019-04-10 18:35,2019-04-10 22:08,新北市立新莊棒球場,10,,FINISHED,NORMAL,富邦悍將,8hU45,中信兄弟,rTz1A,3,4,5,11,0,0,"0,0,0,0,0,0,1,0,0,2","1,0,0,0,0,0,0,0,0,3",AWAY,0
bJQFp,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-10,2019-04-10 18:36,2019-04-10 22:50,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,統一7-ELEVEn獅,aB3r1,18,4,24,8,0,0,"2,4,1,0,0,2,9,0,0","0,0,0,1,1,0,0,1,1",HOME,1
oVvU4,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-09,2019-04-09 18:35,2019-04-09 22:20,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,統一7-ELEVEn獅,aB3r1,8,7,12,8,0,0,"4,0,1,0,1,0,1,0,1","2,1,0,0,0,0,0,0,4",HOME,1
KMWmt,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-07,2019-04-07 14:05,2019-04-07 16:48,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,統一7-ELEVEn獅,aB3r1,4,5,9,11,0,0,"0,0,0,0,0,4,0,0,0","0,1,1,0,2,0,0,1,0",AWAY,0
o85YR,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-07,2019-04-07 14:05,2019-04-07 17:53,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,中信兄弟,rTz1A,1,2,9,4,0,0,"0,0,0,0,0,1,0,0,0","0,0,0,0,1,1,0,0,0",AWAY,0
RDHjY,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-06,2019-04-06 17:05,2019-04-06 20:37,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,統一7-ELEVEn獅,aB3r1,2,10,6,12,0,0,"0,0,1,0,0,0,0,1,0","0,2,2,1,0,2,0,3,0",AWAY,0
hRnQx,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-06,2019-04-06 17:05,2019-04-06 20:24,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,中信兄弟,rTz1A,1,6,8,10,0,0,"0,0,0,0,0,0,1,0,0","0,2,0,0,0,0,4,0,0",AWAY,0
i5Dno,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-05,2019-04-05 17:05,2019-04-05 20:12,新北市立新莊棒球場,9,,FINISHED,NORMAL,富邦悍將,8hU45,統一7-ELEVEn獅,aB3r1,9,3,16,8,0,0,"1,0,6,0,0,2,0,0,0","0,0,1,0,0,0,0,2,0",HOME,1
DAL2m,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-05,2019-04-05 17:05,2019-04-05 20:48,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,中信兄弟,rTz1A,1,3,9,9,0,0,"0,0,0,0,0,0,1,0,0","1,0,0,0,0,0,0,2,0",AWAY,0
7SLrV,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-04,2019-04-04 17:05,2019-04-04 20:09,澄清湖棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,統一7-ELEVEn獅,aB3r1,2,0,4,3,0,0,"0,1,0,0,1,0,0,0,0","0,0,0,0,0,0,0,0,0",HOME,1
HO69b,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-04,2019-04-04 17:05,2019-04-04 20:45,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,富邦悍將,8hU45,9,2,16,10,0,0,"1,0,0,0,3,0,3,2,0","0,0,0,0,1,0,1,0,0",HOME,1
a0Roh,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-03,2019-04-03 18:35,2019-04-03 22:05,澄清湖棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,統一7-ELEVEn獅,aB3r1,10,3,15,9,0,0,"0,1,0,2,0,1,3,3,0","0,0,0,0,0,0,0,2,1",HOME,1
PMGmZ,CPBL-2019-Sf,2019,一軍,例行賽,2019-04-02,2019-04-02 18:35,2019-04-02 22:16,樂天桃園棒球場,9,,FINISHED,NORMAL,Lamigo,vmujw,富邦悍將,8hU45,6,9,12,14,0,0,"0,1,0,1,0,2,0,2,0","0,0,3,4,2,0,0,0,0",AWAY,0
bRcpx,CPBL-2019-Sf,2019,一軍,例行賽,2019-03-31,2019-03-31 14:07,2019-03-31 17:47,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,Lamigo,vmujw,3,8,6,14,0,0,"0,0,0,0,0,2,0,0,1","0,0,0,2,0,2,0,0,4",AWAY,0
iHwhx,CPBL-2019-Sf,2019,一軍,例行賽,2019-03-31,2019-03-31 14:05,2019-03-31 17:38,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,富邦悍將,8hU45,3,6,7,7,0,0,"0,1,2,0,0,0,0,0,0","2,0,0,0,0,4,0,0,0",AWAY,0
ccaQN,CPBL-2019-Sf,2019,一軍,例行賽,2019-03-30,2019-03-30 17:05,2019-03-30 21:20,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,Lamigo,vmujw,9,6,13,10,0,0,"1,0,0,0,4,2,0,2,0","0,0,1,2,0,0,0,0,3",HOME,1
jqxuv,CPBL-2019-Sf,2019,一軍,例行賽,2019-03-30,2019-03-30 17:05,2019-03-30 19:46,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,富邦悍將,8hU45,3,7,4,12,0,0,"0,0,0,0,0,1,1,0,1","3,2,2,0,0,0,0,0,0",AWAY,0
MAsYU,CPBL-2019-Sf,2019,一軍,例行賽,2019-03-29,2019-03-29 18:35,2019-03-29 22:01,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,Lamigo,vmujw,5,4,8,10,0,0,"0,0,1,1,0,0,3,0,0","0,1,2,0,0,1,0,0,0",HOME,1
sUytZ,CPBL-2019-Sf,2019,一軍,例行賽,2019-03-29,2019-03-29 18:35,2019-03-29 22:09,臺中市洲際棒球場,9,,FINISHED,NORMAL,中信兄弟,rTz1A,富邦悍將,8hU45,6,5,8,12,0,0,"0,5,0,0,1,0,0,0,0","0,0,0,0,0,2,1,0,2",HOME,1
e3Ej1,CPBL-2019-Sf,2019,一軍,例行賽,2019-03-28,2019-03-28 18:36,2019-03-28 21:41,臺南市立棒球場,9,,FINISHED,NORMAL,統一7-ELEVEn獅,aB3r1,富邦悍將,8hU45,4,2,7,4,0,0,"0,0,1,1,2,0,0,0,0","2,0,0,0,0,0,0,0,0",HOME,1
