game_id,season_id,year,date,side,team,team_id,order,is_starter,player_id,name,number,IP_out,BF,NP,H,HR,BB,SO,ER,R,HB,ERA,WHIP,FIP,WPA
iYUUY,CPBL-2026-oB,2026,2026-05-16,home,富邦悍將,H0zzP,4,0,bNFyN,廖任磊,13,1,5,10,4,0,0,0,2,2,0,3.750,1.750,4.748,
iYUUY,CPBL-2026-oB,2026,2026-05-16,home,富邦悍將,H0zzP,5,0,Fraw,曾峻岳,60,2,3,13,0,0,1,2,0,0,0,1.800,1.067,0.598,
iYUUY,CPBL-2026-oB,2026,2026-05-16,away,台鋼雄鷹,UuZ3x,1,1,OZ4Ny,陳宇宏,17,11,20,57,10,0,0,1,6,6,0,4.320,1.620,3.358,
iYUUY,CPBL-2026-oB,2026,2026-05-16,away,台鋼雄鷹,UuZ3x,2,0,Ych1T,許峻暘,84,4,5,21,1,0,0,0,0,0,0,1.929,0.857,1.926,
iYUUY,CPBL-2026-oB,2026,2026-05-16,away,台鋼雄鷹,UuZ3x,3,0,cDiBm,許育銘,74,6,8,27,2,0,1,1,0,0,0,2.613,1.065,4.933,
iYUUY,CPBL-2026-oB,2026,2026-05-16,away,台鋼雄鷹,UuZ3x,4,0,40qAx,賴智垣,26,3,5,17,0,0,2,0,0,0,0,2.455,1.773,5.316,
OcarC,CPBL-2026-oB,2026,2026-05-16,home,味全龍,GJ5tu,1,1,7SbFo,曾仁和,55,18,24,85,6,0,0,2,1,1,0,0.771,1.029,2.569,
OcarC,CPBL-2026-oB,2026,2026-05-16,home,味全龍,GJ5tu,2,0,CdR5x,陳暐皓,56,3,3,15,0,0,0,1,0,0,0,0.000,0.000,0.998,
OcarC,CPBL-2026-oB,2026,2026-05-16,home,味全龍,GJ5tu,3,0,YsKwk,林凱威,99,3,3,6,0,0,0,0,0,0,0,4.109,1.435,4.237,
OcarC,CPBL-2026-oB,2026,2026-05-16,home,味全龍,GJ5tu,4,0,Q5oCF,陳冠偉,59,3,3,10,0,0,0,0,0,0,0,0.931,0.569,2.377,
OcarC,CPBL-2026-oB,2026,2026-05-16,away,樂天桃猿,b7yJt,1,1,1Q3sV,威能帝,49,15,22,79,7,0,1,4,3,3,0,1.620,0.870,0.958,
OcarC,CPBL-2026-oB,2026,2026-05-16,away,樂天桃猿,b7yJt,2,0,Bq4t2,邱駿威,46,6,8,33,1,0,1,2,0,0,0,0.000,1.241,3.101,
OcarC,CPBL-2026-oB,2026,2026-05-16,away,樂天桃猿,b7yJt,3,0,JYGnI,莊昕諺,77,3,3,8,0,0,0,0,0,0,0,0.711,1.026,3.866,
tNRvn,CPBL-2026-oB,2026,2026-05-16,home,統一7-ELEVEn獅,NsGzj,1,1,CvkZv,布雷克,50,27,32,102,7,0,0,1,1,1,0,1.649,0.985,2.906,
tNRvn,CPBL-2026-oB,2026,2026-05-16,away,中信兄弟,RAe8S,1,1,EsmS7,德保拉,46,18,25,102,6,0,1,3,0,0,1,1.000,1.056,2.553,
tNRvn,CPBL-2026-oB,2026,2026-05-16,away,中信兄弟,RAe8S,2,0,4ICxk,江忠城,20,3,3,9,0,0,0,1,0,0,0,1.286,1.571,4.284,
tNRvn,CPBL-2026-oB,2026,2026-05-16,away,中信兄弟,RAe8S,3,0,qQixh,呂彥青,58,6,7,30,1,0,0,1,0,0,0,2.700,0.840,3.358,
5VI0o,CPBL-2026-oB,2026,2026-05-15,home,富邦悍將,H0zzP,1,1,QRk3,魔力藍,44,21,23,95,2,0,2,10,1,1,0,1.884,1.070,2.742,
5VI0o,CPBL-2026-oB,2026,2026-05-15,home,富邦悍將,H0zzP,2,0,u7Nvt,張奕,19,3,4,16,0,0,1,0,0,0,0,0.574,1.149,2.806,
5VI0o,CPBL-2026-oB,2026,2026-05-15,home,富邦悍將,H0zzP,3,0,Fraw,曾峻岳,60,3,5,13,2,0,0,2,0,0,0,1.884,1.047,0.556,
5VI0o,CPBL-2026-oB,2026,2026-05-15,away,台鋼雄鷹,UuZ3x,1,1,mxPQL,艾速特,30,21,27,100,4,0,2,9,2,2,1,1.800,0.971,2.512,
5VI0o,CPBL-2026-oB,2026,2026-05-15,away,台鋼雄鷹,UuZ3x,2,0,wjF8n,王躍霖,41,0,1,5,1,0,0,0,0,1,0,2.077,1.269,3.344,
5VI0o,CPBL-2026-oB,2026,2026-05-15,away,台鋼雄鷹,UuZ3x,3,0,Zk6YH,黃群,46,3,6,18,0,0,3,1,0,0,0,0.000,0.545,3.816,
5MVVm,CPBL-2026-oB,2026,2026-05-15,home,味全龍,GJ5tu,1,1,fDihN,魔神龍,10,18,25,103,7,0,0,2,1,1,0,0.614,1.091,2.009,
5MVVm,CPBL-2026-oB,2026,2026-05-15,home,味全龍,GJ5tu,2,0,nUjcY,李超,0,1,3,16,2,0,0,0,0,0,0,1.385,1.231,3.844,
5MVVm,CPBL-2026-oB,2026,2026-05-15,home,味全龍,GJ5tu,3,0,NHGwk,林子昱,71,2,2,6,0,0,0,0,0,0,0,3.522,1.109,3.650,
5MVVm,CPBL-2026-oB,2026,2026-05-15,home,味全龍,GJ5tu,4,0,pZwDr,林鋅杰,77,3,4,14,0,0,1,0,0,0,0,1.421,1.263,3.314,
5MVVm,CPBL-2026-oB,2026,2026-05-15,home,味全龍,GJ5tu,5,0,Q5oCF,陳冠偉,59,3,3,9,0,0,0,0,0,0,0,0.982,0.600,2.343,
5MVVm,CPBL-2026-oB,2026,2026-05-15,away,樂天桃猿,b7yJt,1,1,FE1OI,麥斯威尼,20,21,26,106,4,0,2,3,1,1,0,3.510,1.410,4.798,
5MVVm,CPBL-2026-oB,2026,2026-05-15,away,樂天桃猿,b7yJt,2,0,Am8Uy,蘇俊璋,00,2,4,14,2,0,0,1,2,2,0,3.724,1.241,1.550,
5MVVm,CPBL-2026-oB,2026,2026-05-15,away,樂天桃猿,b7yJt,3,0,8wmMR,王志煊,64,0,1,6,0,0,1,0,0,0,0,6.750,2.500,5.498,
5MVVm,CPBL-2026-oB,2026,2026-05-15,away,樂天桃猿,b7yJt,4,0,8QSUU,賴胤豪,63,1,2,3,1,0,0,0,0,0,0,13.500,2.786,5.141,
bvKOH,CPBL-2026-oB,2026,2026-05-15,home,統一7-ELEVEn獅,NsGzj,1,1,zzvID,獅帝芬,42,16,28,112,8,1,4,5,4,4,0,2.455,1.217,2.872,
bvKOH,CPBL-2026-oB,2026,2026-05-15,home,統一7-ELEVEn獅,NsGzj,2,0,bFe80,高偉強,63,2,4,21,0,0,2,0,0,0,0,3.522,1.174,4.954,
bvKOH,CPBL-2026-oB,2026,2026-05-15,home,統一7-ELEVEn獅,NsGzj,3,0,wtn5T,鄭副豪,48,3,5,24,1,0,1,1,0,1,0,3.724,1.345,4.446,
bvKOH,CPBL-2026-oB,2026,2026-05-15,home,統一7-ELEVEn獅,NsGzj,4,0,iejK5,李軍,62,3,3,10,0,0,0,1,0,0,0,1.588,1.059,2.645,
bvKOH,CPBL-2026-oB,2026,2026-05-15,home,統一7-ELEVEn獅,NsGzj,5,0,q8Pn8,黃竣彥,40,3,6,28,2,0,1,0,1,2,0,3.240,1.440,4.318,
bvKOH,CPBL-2026-oB,2026,2026-05-15,away,中信兄弟,RAe8S,1,1,PtGe1,勝騎士,30,21,27,94,5,2,0,9,4,4,1,2.438,0.896,2.456,
bvKOH,CPBL-2026-oB,2026,2026-05-15,away,中信兄弟,RAe8S,2,0,qQixh,呂彥青,58,3,3,14,0,0,0,1,0,0,0,3.068,0.886,3.543,
bvKOH,CPBL-2026-oB,2026,2026-05-15,away,中信兄弟,RAe8S,3,0,EIhcu,李振昌,21,3,4,14,2,0,0,0,0,0,0,1.742,1.065,4.546,
VxdTV,CPBL-2026-oB,2026,2026-05-14,home,台鋼雄鷹,UuZ3x,1,1,3Xh4g,江承諺,20,19,25,79,4,0,1,1,0,0,1,1.239,1.018,2.915,
VxdTV,CPBL-2026-oB,2026,2026-05-14,home,台鋼雄鷹,UuZ3x,2,0,Zk6YH,黃群,46,2,2,10,0,0,0,0,0,0,0,0.000,0.000,1.498,
VxdTV,CPBL-2026-oB,2026,2026-05-14,home,台鋼雄鷹,UuZ3x,3,0,nVk1Q,陳柏清,66,3,5,10,2,1,0,0,2,2,0,1.019,0.736,2.998,
VxdTV,CPBL-2026-oB,2026,2026-05-14,home,台鋼雄鷹,UuZ3x,4,0,FEjzB,林詩翔,14,3,3,10,0,0,0,1,0,0,0,0.000,0.833,2.914,
VxdTV,CPBL-2026-oB,2026,2026-05-14,away,樂天桃猿,b7yJt,1,1,1KPap,曾家輝,44,12,19,70,8,0,0,2,2,2,0,2.967,1.055,3.196,
VxdTV,CPBL-2026-oB,2026,2026-05-14,away,樂天桃猿,b7yJt,2,0,yhCr,林子崴,54,9,10,36,1,0,0,1,0,0,0,1.038,0.923,2.709,
VxdTV,CPBL-2026-oB,2026,2026-05-14,away,樂天桃猿,b7yJt,3,0,V8XLP,陳冠宇,17,3,4,13,0,0,1,0,0,0,0,0.587,0.978,3.063,
VxdTV,CPBL-2026-oB,2026,2026-05-14,away,樂天桃猿,b7yJt,4,0,n6fv0,朱承洋,22,2,6,19,2,0,1,0,1,1,1,5.559,1.235,2.910,
cdjBA,CPBL-2026-oB,2026,2026-05-13,home,台鋼雄鷹,UuZ3x,1,1,J4Ca0,黃子鵬,69,21,29,92,6,0,1,3,0,3,0,3.064,1.128,3.700,
cdjBA,CPBL-2026-oB,2026,2026-05-13,home,台鋼雄鷹,UuZ3x,2,0,wjF8n,王躍霖,41,3,5,17,1,0,0,2,0,0,1,2.077,1.154,3.344,
cdjBA,CPBL-2026-oB,2026,2026-05-13,home,台鋼雄鷹,UuZ3x,3,0,Ych1T,許峻暘,84,3,5,17,1,0,0,1,0,0,1,2.700,0.900,1.498,
cdjBA,CPBL-2026-oB,2026,2026-05-13,away,樂天桃猿,b7yJt,1,1,6ePkF,魔爾曼,70,21,26,97,3,0,3,6,1,1,0,3.429,1.190,2.450,
cdjBA,CPBL-2026-oB,2026,2026-05-13,away,樂天桃猿,b7yJt,2,0,JYGnI,莊昕諺,77,3,4,19,0,0,1,0,0,0,0,0.771,1.114,3.941,
cdjBA,CPBL-2026-oB,2026,2026-05-13,away,樂天桃猿,b7yJt,3,0,V8XLP,陳冠宇,17,3,4,18,0,0,1,2,0,0,0,0.628,0.977,2.858,
BSRnd,CPBL-2026-oB,2026,2026-05-13,home,中信兄弟,RAe8S,1,1,lAZri,鄭浩均,33,1,10,32,6,0,1,1,9,9,2,6.171,1.343,4.084,
BSRnd,CPBL-2026-oB,2026,2026-05-13,home,中信兄弟,RAe8S,2,0,qJRgp,余謙,49,8,16,47,7,0,1,0,5,5,0,6.750,1.673,3.055,
BSRnd,CPBL-2026-oB,2026,2026-05-13,home,中信兄弟,RAe8S,3,0,WO2Zq,陳冠穎,81,4,6,30,0,0,2,3,0,0,0,1.038,1.038,3.113,
BSRnd,CPBL-2026-oB,2026,2026-05-13,home,中信兄弟,RAe8S,4,0,k1NGO,謝榮豪,79,5,5,15,0,0,0,1,0,0,0,0.000,0.429,2.784,
BSRnd,CPBL-2026-oB,2026,2026-05-13,home,中信兄弟,RAe8S,5,0,NiqAD,陳琥,62,6,9,37,3,0,0,3,2,2,1,3.500,1.278,4.664,
BSRnd,CPBL-2026-oB,2026,2026-05-13,home,中信兄弟,RAe8S,6,0,bEdyI,錢可倫,84,3,6,28,2,0,1,1,1,1,0,6.000,1.556,2.776,
BSRnd,CPBL-2026-oB,2026,2026-05-13,away,富邦悍將,H0zzP,1,1,v1Pw4,李東洺,66,15,25,95,7,0,2,2,1,2,0,2.613,1.387,3.288,
BSRnd,CPBL-2026-oB,2026,2026-05-13,away,富邦悍將,H0zzP,2,0,FEwny,賴鴻誠,32,3,5,19,1,0,1,1,0,0,0,4.500,1.250,4.373,
BSRnd,CPBL-2026-oB,2026,2026-05-13,away,富邦悍將,H0zzP,3,0,bNFyN,廖任磊,13,3,5,18,1,0,1,1,0,0,0,2.314,1.457,4.798,
BSRnd,CPBL-2026-oB,2026,2026-05-13,away,富邦悍將,H0zzP,4,0,J4GsF,李建勳,17,3,4,12,1,0,0,0,0,0,0,5.250,1.667,2.414,
BSRnd,CPBL-2026-oB,2026,2026-05-13,away,富邦悍將,H0zzP,5,0,5ZFTZ,李吳永勤,38,3,5,23,1,0,1,2,0,0,0,4.154,1.462,2.998,
iZ5KQ,CPBL-2026-oB,2026,2026-05-13,home,統一7-ELEVEn獅,NsGzj,1,1,pRRLx,銳力獅,88,21,25,92,4,0,1,3,1,1,0,1.125,0.750,2.248,
iZ5KQ,CPBL-2026-oB,2026,2026-05-13,home,統一7-ELEVEn獅,NsGzj,2,0,Qmj7D,髙塩將樹,28,3,3,9,0,0,0,1,0,0,0,1.761,1.043,2.476,
iZ5KQ,CPBL-2026-oB,2026,2026-05-13,home,統一7-ELEVEn獅,NsGzj,3,0,h33vK,鍾允華,29,3,3,15,0,0,0,1,0,0,0,1.929,1.143,2.641,
iZ5KQ,CPBL-2026-oB,2026,2026-05-13,away,味全龍,GJ5tu,1,1,QyYQE,蔣銲,33,18,25,100,3,0,3,7,2,2,1,1.820,0.978,3.335,
iZ5KQ,CPBL-2026-oB,2026,2026-05-13,away,味全龍,GJ5tu,2,0,nUjcY,李超,0,3,3,12,0,0,0,2,0,0,0,1.421,1.105,3.866,
iZ5KQ,CPBL-2026-oB,2026,2026-05-13,away,味全龍,GJ5tu,3,0,NHGwk,林子昱,71,3,4,12,2,0,0,0,0,0,0,3.682,1.159,3.680,
CDc0Y,CPBL-2026-oB,2026,2026-05-12,home,統一7-ELEVEn獅,NsGzj,1,1,mlpZo,胡智爲,58,18,26,90,8,1,2,3,2,3,0,6.750,1.544,5.115,
CDc0Y,CPBL-2026-oB,2026,2026-05-12,home,統一7-ELEVEn獅,NsGzj,2,0,gdEku,林子崴,17,3,3,10,1,0,0,0,0,0,0,0.000,0.750,2.498,
CDc0Y,CPBL-2026-oB,2026,2026-05-12,home,統一7-ELEVEn獅,NsGzj,3,0,Qmj7D,髙塩將樹,28,3,3,11,0,0,0,1,0,0,0,1.884,1.116,2.579,
CDc0Y,CPBL-2026-oB,2026,2026-05-12,home,統一7-ELEVEn獅,NsGzj,4,0,h33vK,鍾允華,29,3,4,15,1,0,0,1,0,0,0,2.077,1.231,2.767,
CDc0Y,CPBL-2026-oB,2026,2026-05-12,away,味全龍,GJ5tu,1,1,ieceO,伍鐸,52,16,29,101,9,1,4,0,2,5,0,3.228,1.304,4.726,
CDc0Y,CPBL-2026-oB,2026,2026-05-12,away,味全龍,GJ5tu,2,0,x6zws,王伯洋,54,3,5,14,1,0,1,0,0,0,0,0.000,0.789,3.471,
CDc0Y,CPBL-2026-oB,2026,2026-05-12,away,味全龍,GJ5tu,3,0,tKyxK,趙璟榮,42,4,7,27,2,0,1,1,0,0,0,0.000,1.500,2.098,
CDc0Y,CPBL-2026-oB,2026,2026-05-12,away,味全龍,GJ5tu,4,0,fmN1q,呂偉晟,39,1,2,11,0,0,1,0,0,0,0,0.000,1.714,4.426,
zUJPL,CPBL-2026-oB,2026,2026-05-12,home,富邦悍將,H0zzP,1,1,Gbuxj,阿部雄大,90,19,23,113,1,0,4,5,0,0,0,0.000,0.789,3.314,
zUJPL,CPBL-2026-oB,2026,2026-05-12,home,富邦悍將,H0zzP,2,0,CE17i,林栚呈,94,2,1,5,0,0,0,0,0,0,0,2.571,0.929,3.784,
zUJPL,CPBL-2026-oB,2026,2026-05-12,home,富邦悍將,H0zzP,3,0,u7Nvt,張奕,19,3,5,20,1,0,1,2,0,0,0,0.614,1.159,2.589,
zUJPL,CPBL-2026-oB,2026,2026-05-12,home,富邦悍將,H0zzP,4,0,Fraw,曾峻岳,60,3,5,19,3,0,0,1,1,1,0,2.025,0.975,0.673,
zUJPL,CPBL-2026-oB,2026,2026-05-12,away,中信兄弟,RAe8S,1,1,upBvv,羅戈,32,18,24,88,4,0,3,5,2,2,0,3.000,1.104,2.289,
zUJPL,CPBL-2026-oB,2026,2026-05-12,away,中信兄弟,RAe8S,2,0,qQixh,呂彥青,58,3,3,10,0,0,0,1,0,0,0,3.293,0.951,3.730,
zUJPL,CPBL-2026-oB,2026,2026-05-12,away,中信兄弟,RAe8S,3,0,4ICxk,江忠城,20,3,3,5,0,0,0,0,0,0,0,1.500,1.833,4.831,
RShdF,CPBL-2026-oB,2026,2026-05-10,home,中信兄弟,RAe8S,1,1,GrZw6,林暉盛,12,9,16,70,2,1,4,2,2,2,1,6.000,2.000,10.998,
RShdF,CPBL-2026-oB,2026,2026-05-10,home,中信兄弟,RAe8S,2,0,NiqAD,陳琥,62,6,8,35,1,0,2,0,0,0,0,2.812,1.250,5.060,
RShdF,CPBL-2026-oB,2026,2026-05-10,home,中信兄弟,RAe8S,3,0,qJRgp,余謙,49,6,7,34,2,0,1,1,0,0,0,4.909,1.432,2.861,
RShdF,CPBL-2026-oB,2026,2026-05-10,home,中信兄弟,RAe8S,4,0,bEdyI,錢可倫,84,2,4,18,0,0,1,1,0,0,1,5.625,1.375,2.623,
RShdF,CPBL-2026-oB,2026,2026-05-10,home,中信兄弟,RAe8S,5,0,4ICxk,江忠城,20,4,4,17,0,0,0,1,0,0,0,1.800,2.200,5.198,
RShdF,CPBL-2026-oB,2026,2026-05-10,away,台鋼雄鷹,UuZ3x,1,1,mZdpx,坎南,98,21,26,108,6,0,1,5,0,0,0,3.712,1.275,2.398,
RShdF,CPBL-2026-oB,2026,2026-05-10,away,台鋼雄鷹,UuZ3x,2,0,nVk1Q,陳柏清,66,3,3,8,0,0,0,0,0,0,0,0.000,0.660,2.218,
RShdF,CPBL-2026-oB,2026,2026-05-10,away,台鋼雄鷹,UuZ3x,3,0,FEjzB,林詩翔,14,3,3,11,0,0,0,0,0,0,0,0.000,0.909,3.089,
wHfzA,CPBL-2026-oB,2026,2026-05-10,home,樂天桃猿,b7yJt,1,1,1Q3sV,威能帝,49,18,24,90,4,0,0,8,0,1,1,0.953,0.741,0.774,
wHfzA,CPBL-2026-oB,2026,2026-05-10,home,樂天桃猿,b7yJt,2,0,Bq4t2,邱駿威,46,3,5,14,2,0,0,0,0,0,0,0.000,1.304,3.259,
wHfzA,CPBL-2026-oB,2026,2026-05-10,home,樂天桃猿,b7yJt,3,0,8wmMR,王志煊,64,1,4,21,2,0,1,0,1,1,0,6.750,2.250,4.748,
wHfzA,CPBL-2026-oB,2026,2026-05-10,home,樂天桃猿,b7yJt,4,0,JYGnI,莊昕諺,77,2,2,5,0,0,0,0,0,0,0,0.844,1.125,3.748,
wHfzA,CPBL-2026-oB,2026,2026-05-10,home,樂天桃猿,b7yJt,5,0,8QSUU,賴胤豪,63,3,4,16,1,0,0,1,0,0,0,14.538,2.769,5.305,
wHfzA,CPBL-2026-oB,2026,2026-05-10,away,統一7-ELEVEn獅,NsGzj,1,1,TcTH,郭俊麟,75,11,21,79,8,0,1,2,7,7,1,4.985,1.338,3.875,
wHfzA,CPBL-2026-oB,2026,2026-05-10,away,統一7-ELEVEn獅,NsGzj,2,0,Osr68,李其峰,30,4,6,18,2,0,0,1,0,0,0,2.160,1.800,5.158,
wHfzA,CPBL-2026-oB,2026,2026-05-10,away,統一7-ELEVEn獅,NsGzj,3,0,iejK5,李軍,62,3,3,15,0,0,0,0,0,0,0,1.929,1.286,2.998,
wHfzA,CPBL-2026-oB,2026,2026-05-10,away,統一7-ELEVEn獅,NsGzj,4,0,wtn5T,鄭副豪,48,3,3,18,0,0,0,1,0,0,0,4.154,1.269,4.498,
wHfzA,CPBL-2026-oB,2026,2026-05-10,away,統一7-ELEVEn獅,NsGzj,5,0,8tDFK,吳承諭,57,3,4,14,1,0,0,1,0,0,0,3.857,1.143,4.569,
nIT5J,CPBL-2026-oB,2026,2026-05-10,home,富邦悍將,H0zzP,1,1,xGu6H,鈴木駿輔,69,18,27,96,7,1,3,4,4,4,0,3.750,1.208,3.164,
nIT5J,CPBL-2026-oB,2026,2026-05-10,home,富邦悍將,H0zzP,2,0,5ZFTZ,李吳永勤,38,2,3,11,2,0,0,0,1,1,0,4.500,1.417,3.081,
nIT5J,CPBL-2026-oB,2026,2026-05-10,home,富邦悍將,H0zzP,3,0,u7Nvt,張奕,19,4,6,16,2,0,0,2,0,0,0,0.659,1.098,2.632,
nIT5J,CPBL-2026-oB,2026,2026-05-10,home,富邦悍將,H0zzP,4,0,Fraw,曾峻岳,60,6,8,21,2,0,0,2,1,2,0,1.459,0.811,0.646,
nIT5J,CPBL-2026-oB,2026,2026-05-10,away,味全龍,GJ5tu,1,1,Oo3kC,郭郁政,17,15,22,79,7,1,0,4,3,3,0,3.375,1.000,3.998,
nIT5J,CPBL-2026-oB,2026,2026-05-10,away,味全龍,GJ5tu,2,0,nUjcY,李超,0,3,5,20,2,1,0,0,1,1,0,1.543,1.200,4.284,
nIT5J,CPBL-2026-oB,2026,2026-05-10,away,味全龍,GJ5tu,3,0,NHGwk,林子昱,71,3,5,7,2,0,0,0,0,0,1,3.951,1.098,3.730,
nIT5J,CPBL-2026-oB,2026,2026-05-10,away,味全龍,GJ5tu,4,0,Q5oCF,陳冠偉,59,3,4,19,1,0,0,1,0,0,0,1.038,0.635,2.305,
nIT5J,CPBL-2026-oB,2026,2026-05-10,away,味全龍,GJ5tu,5,0,YsKwk,林凱威,99,3,4,17,1,1,0,0,1,1,0,4.395,1.535,4.323,
nIT5J,CPBL-2026-oB,2026,2026-05-10,away,味全龍,GJ5tu,6,0,pZwDr,林鋅杰,77,2,6,17,3,0,1,0,2,3,0,1.543,1.286,3.084,
kA0ee,CPBL-2026-oB,2026,2026-05-09,home,中信兄弟,RAe8S,1,1,EsmS7,德保拉,46,18,24,90,7,0,1,2,1,1,0,1.500,1.000,2.331,
kA0ee,CPBL-2026-oB,2026,2026-05-09,home,中信兄弟,RAe8S,2,0,5RDHC,蔡齊哲,50,3,5,26,1,0,1,0,0,1,0,4.696,1.696,5.867,
kA0ee,CPBL-2026-oB,2026,2026-05-09,home,中信兄弟,RAe8S,3,0,qQixh,呂彥青,58,3,5,17,2,0,0,0,0,0,0,3.553,1.026,3.945,
kA0ee,CPBL-2026-oB,2026,2026-05-09,home,中信兄弟,RAe8S,4,0,EIhcu,李振昌,21,3,3,9,0,0,0,0,0,0,0,1.929,0.964,4.712,
kA0ee,CPBL-2026-oB,2026,2026-05-09,away,台鋼雄鷹,UuZ3x,1,1,duBTU,後勁,40,18,28,98,6,0,2,4,4,4,1,4.154,1.128,2.741,
kA0ee,CPBL-2026-oB,2026,2026-05-09,away,台鋼雄鷹,UuZ3x,2,0,OZ4Ny,陳宇宏,17,3,3,16,0,0,1,0,0,0,0,1.385,1.308,3.613,
kA0ee,CPBL-2026-oB,2026,2026-05-09,away,台鋼雄鷹,UuZ3x,3,0,Zk6YH,黃群,46,3,3,15,0,0,0,1,0,0,0,0.000,0.000,0.998,
IO0Ni,CPBL-2026-oB,2026,2026-05-09,home,樂天桃猿,b7yJt,1,1,FE1OI,麥斯威尼,20,21,29,96,6,1,2,4,1,1,0,4.101,1.557,5.276,
IO0Ni,CPBL-2026-oB,2026,2026-05-09,home,樂天桃猿,b7yJt,2,0,JYGnI,莊昕諺,77,3,3,10,0,0,0,0,0,0,0,0.900,1.200,3.798,
IO0Ni,CPBL-2026-oB,2026,2026-05-09,home,樂天桃猿,b7yJt,3,0,Am8Uy,蘇俊璋,00,3,3,9,0,0,0,1,0,0,0,2.000,1.111,1.664,
IO0Ni,CPBL-2026-oB,2026,2026-05-09,away,統一7-ELEVEn獅,NsGzj,1,1,CvkZv,布雷克,50,24,29,91,6,0,1,4,0,0,0,1.817,1.038,2.940,
IO0Ni,CPBL-2026-oB,2026,2026-05-09,away,統一7-ELEVEn獅,NsGzj,2,0,h33vK,鍾允華,29,3,4,13,1,0,0,1,0,0,0,2.250,1.250,2.914,
oot60,CPBL-2026-oB,2026,2026-05-09,home,富邦悍將,H0zzP,1,1,CHGvV,陳仕朋,81,10,19,78,4,1,4,3,5,5,1,13.500,2.400,9.598,
oot60,CPBL-2026-oB,2026,2026-05-09,home,富邦悍將,H0zzP,2,0,sGfcd,江國豪,12,5,11,38,3,0,1,1,1,2,1,6.000,2.333,5.776,
oot60,CPBL-2026-oB,2026,2026-05-09,home,富邦悍將,H0zzP,3,0,FEwny,賴鴻誠,32,3,3,13,0,0,0,0,0,0,0,5.143,1.143,4.426,
oot60,CPBL-2026-oB,2026,2026-05-09,home,富邦悍將,H0zzP,4,0,bNFyN,廖任磊,13,3,5,18,2,0,0,0,1,1,0,2.531,1.406,4.873,
oot60,CPBL-2026-oB,2026,2026-05-09,home,富邦悍將,H0zzP,5,0,J4GsF,李建勳,17,3,4,14,0,0,0,2,0,0,0,5.727,1.727,2.361,
oot60,CPBL-2026-oB,2026,2026-05-09,home,富邦悍將,H0zzP,6,0,CE17i,林栚呈,94,3,4,19,1,0,0,1,0,0,0,2.700,0.975,3.823,
oot60,CPBL-2026-oB,2026,2026-05-09,away,味全龍,GJ5tu,1,1,7JDl0,梅賽鍶,95,15,22,85,6,0,1,2,2,2,0,3.126,1.389,3.377,
oot60,CPBL-2026-oB,2026,2026-05-09,away,味全龍,GJ5tu,2,0,fmN1q,呂偉晟,39,3,5,20,1,0,1,0,0,0,0,0.000,1.650,4.048,
oot60,CPBL-2026-oB,2026,2026-05-09,away,味全龍,GJ5tu,3,0,x6zws,王伯洋,54,3,4,13,0,0,1,2,0,0,0,0.000,0.562,2.998,
oot60,CPBL-2026-oB,2026,2026-05-09,away,味全龍,GJ5tu,4,0,tKyxK,趙璟榮,42,3,4,18,1,0,0,1,0,0,0,0.000,1.000,0.998,
oot60,CPBL-2026-oB,2026,2026-05-09,away,味全龍,GJ5tu,5,0,mQjRU,吳君奕,78,3,5,23,0,0,2,2,0,0,0,1.929,1.714,4.284,
OPVVo,CPBL-2026-oB,2026,2026-05-08,home,中信兄弟,RAe8S,1,1,PtGe1,勝騎士,30,21,28,97,6,1,0,7,5,6,1,1.976,0.927,2.095,
OPVVo,CPBL-2026-oB,2026,2026-05-08,home,中信兄弟,RAe8S,2,0,qJRgp,余謙,49,3,3,14,0,0,0,2,0,0,0,5.684,1.421,2.761,
OPVVo,CPBL-2026-oB,2026,2026-05-08,home,中信兄弟,RAe8S,3,0,k1NGO,謝榮豪,79,3,4,17,1,0,0,0,0,0,0,0.000,0.667,3.331,
OPVVo,CPBL-2026-oB,2026,2026-05-08,away,台鋼雄鷹,UuZ3x,1,1,mxPQL,艾速特,30,15,21,109,4,0,2,7,0,0,1,1.607,1.000,2.712,
OPVVo,CPBL-2026-oB,2026,2026-05-08,away,台鋼雄鷹,UuZ3x,2,0,40qAx,賴智垣,26,2,5,26,1,0,2,0,0,0,0,2.842,1.737,4.735,
OPVVo,CPBL-2026-oB,2026,2026-05-08,away,台鋼雄鷹,UuZ3x,3,0,OZ4Ny,陳宇宏,17,1,1,1,0,0,0,0,0,0,0,1.500,1.333,3.414,
OPVVo,CPBL-2026-oB,2026,2026-05-08,away,台鋼雄鷹,UuZ3x,4,0,nI8wX,施子謙,19,3,5,19,2,0,0,1,0,0,0,4.655,1.448,6.205,
OPVVo,CPBL-2026-oB,2026,2026-05-08,away,台鋼雄鷹,UuZ3x,5,0,wjF8n,王躍霖,41,3,4,10,1,0,0,0,0,0,0,2.348,1.174,3.520,
OPVVo,CPBL-2026-oB,2026,2026-05-08,away,台鋼雄鷹,UuZ3x,6,0,cDiBm,許育銘,74,3,4,14,0,0,1,1,0,0,0,3.240,0.960,5.278,
Fix82,CPBL-2026-oB,2026,2026-05-08,home,樂天桃猿,b7yJt,1,1,1KPap,曾家輝,44,18,23,85,4,0,2,1,1,1,0,2.734,0.911,3.378,
