game_id,season_id,year,phase,date,group,team,team_id,side,opponent,runs_scored,runs_allowed,hits,errors,win
jYuKb,CPBL-2024-xa,2024,一軍,2024-05-26,例行賽,富邦悍將,uIOrj,home,台鋼雄鷹,2,0,5,0,1
jYuKb,CPBL-2024-xa,2024,一軍,2024-05-26,例行賽,台鋼雄鷹,U64ee,away,富邦悍將,0,2,3,0,0
BlWjP,CPBL-2024-xa,2024,一軍,2024-05-25,例行賽,統一7-ELEVEn獅,GyWE7,home,中信兄弟,1,4,5,0,0
BlWjP,CPBL-2024-xa,2024,一軍,2024-05-25,例行賽,中信兄弟,M45m3,away,統一7-ELEVEn獅,4,1,6,0,1
CrzH5,CPBL-2024-xa,2024,一軍,2024-05-25,例行賽,樂天桃猿,Iqkqa,home,味全龍,4,0,11,0,1
CrzH5,CPBL-2024-xa,2024,一軍,2024-05-25,例行賽,味全龍,BNi6c,away,樂天桃猿,0,4,5,0,0
dea3O,CPBL-2024-xa,2024,一軍,2024-05-25,例行賽,富邦悍將,uIOrj,home,台鋼雄鷹,2,3,5,0,0
dea3O,CPBL-2024-xa,2024,一軍,2024-05-25,例行賽,台鋼雄鷹,U64ee,away,富邦悍將,3,2,6,0,1
dg3Xv,CPBL-2024-xa,2024,一軍,2024-05-24,例行賽,統一7-ELEVEn獅,GyWE7,home,中信兄弟,4,14,8,0,0
dg3Xv,CPBL-2024-xa,2024,一軍,2024-05-24,例行賽,中信兄弟,M45m3,away,統一7-ELEVEn獅,14,4,17,0,1
EC9c7,CPBL-2024-xa,2024,一軍,2024-05-24,例行賽,樂天桃猿,Iqkqa,home,味全龍,4,5,6,0,0
EC9c7,CPBL-2024-xa,2024,一軍,2024-05-24,例行賽,味全龍,BNi6c,away,樂天桃猿,5,4,10,0,1
GiSSs,CPBL-2024-xa,2024,一軍,2024-05-24,例行賽,富邦悍將,uIOrj,home,台鋼雄鷹,4,3,8,0,1
GiSSs,CPBL-2024-xa,2024,一軍,2024-05-24,例行賽,台鋼雄鷹,U64ee,away,富邦悍將,3,4,6,0,0
TLUpT,CPBL-2024-xa,2024,一軍,2024-05-23,例行賽,台鋼雄鷹,U64ee,home,中信兄弟,16,5,18,0,1
TLUpT,CPBL-2024-xa,2024,一軍,2024-05-23,例行賽,中信兄弟,M45m3,away,台鋼雄鷹,5,16,13,0,0
AjSH8,CPBL-2024-xa,2024,一軍,2024-05-22,例行賽,台鋼雄鷹,U64ee,home,中信兄弟,0,10,3,0,0
AjSH8,CPBL-2024-xa,2024,一軍,2024-05-22,例行賽,中信兄弟,M45m3,away,台鋼雄鷹,10,0,11,0,1
F5K8L,CPBL-2024-xa,2024,一軍,2024-05-22,例行賽,味全龍,BNi6c,home,統一7-ELEVEn獅,2,4,5,0,0
F5K8L,CPBL-2024-xa,2024,一軍,2024-05-22,例行賽,統一7-ELEVEn獅,GyWE7,away,味全龍,4,2,8,0,1
QepVt,CPBL-2024-xa,2024,一軍,2024-05-22,例行賽,富邦悍將,uIOrj,home,樂天桃猿,3,4,10,0,0
QepVt,CPBL-2024-xa,2024,一軍,2024-05-22,例行賽,樂天桃猿,Iqkqa,away,富邦悍將,4,3,11,0,1
bVxFr,CPBL-2024-xa,2024,一軍,2024-05-21,例行賽,味全龍,BNi6c,home,統一7-ELEVEn獅,0,5,4,0,0
bVxFr,CPBL-2024-xa,2024,一軍,2024-05-21,例行賽,統一7-ELEVEn獅,GyWE7,away,味全龍,5,0,9,0,1
H04Hc,CPBL-2024-xa,2024,一軍,2024-05-19,例行賽,台鋼雄鷹,U64ee,home,統一7-ELEVEn獅,4,3,11,0,1
H04Hc,CPBL-2024-xa,2024,一軍,2024-05-19,例行賽,統一7-ELEVEn獅,GyWE7,away,台鋼雄鷹,3,4,9,0,0
evo2J,CPBL-2024-xa,2024,一軍,2024-05-19,例行賽,味全龍,BNi6c,home,富邦悍將,3,11,6,0,0
evo2J,CPBL-2024-xa,2024,一軍,2024-05-19,例行賽,富邦悍將,uIOrj,away,味全龍,11,3,11,0,1
1ne6L,CPBL-2024-xa,2024,一軍,2024-05-19,例行賽,中信兄弟,M45m3,home,樂天桃猿,3,4,8,0,0
1ne6L,CPBL-2024-xa,2024,一軍,2024-05-19,例行賽,樂天桃猿,Iqkqa,away,中信兄弟,4,3,8,0,1
GJAB0,CPBL-2024-xa,2024,一軍,2024-05-18,例行賽,台鋼雄鷹,U64ee,home,統一7-ELEVEn獅,7,1,12,0,1
GJAB0,CPBL-2024-xa,2024,一軍,2024-05-18,例行賽,統一7-ELEVEn獅,GyWE7,away,台鋼雄鷹,1,7,5,0,0
DlbZj,CPBL-2024-xa,2024,一軍,2024-05-18,例行賽,味全龍,BNi6c,home,富邦悍將,1,0,7,0,1
DlbZj,CPBL-2024-xa,2024,一軍,2024-05-18,例行賽,富邦悍將,uIOrj,away,味全龍,0,1,5,0,0
DaeuF,CPBL-2024-xa,2024,一軍,2024-05-18,例行賽,中信兄弟,M45m3,home,樂天桃猿,12,1,12,0,1
DaeuF,CPBL-2024-xa,2024,一軍,2024-05-18,例行賽,樂天桃猿,Iqkqa,away,中信兄弟,1,12,7,0,0
QkRKn,CPBL-2024-xa,2024,一軍,2024-05-17,例行賽,台鋼雄鷹,U64ee,home,統一7-ELEVEn獅,5,9,12,0,0
QkRKn,CPBL-2024-xa,2024,一軍,2024-05-17,例行賽,統一7-ELEVEn獅,GyWE7,away,台鋼雄鷹,9,5,14,0,1
aBx9w,CPBL-2024-xa,2024,一軍,2024-05-17,例行賽,味全龍,BNi6c,home,富邦悍將,8,1,10,0,1
aBx9w,CPBL-2024-xa,2024,一軍,2024-05-17,例行賽,富邦悍將,uIOrj,away,味全龍,1,8,5,0,0
2M8nR,CPBL-2024-xa,2024,一軍,2024-05-17,例行賽,中信兄弟,M45m3,home,樂天桃猿,8,4,11,0,1
2M8nR,CPBL-2024-xa,2024,一軍,2024-05-17,例行賽,樂天桃猿,Iqkqa,away,中信兄弟,4,8,15,0,0
DL7e5,CPBL-2024-xa,2024,一軍,2024-05-15,例行賽,統一7-ELEVEn獅,GyWE7,home,富邦悍將,0,3,4,0,0
DL7e5,CPBL-2024-xa,2024,一軍,2024-05-15,例行賽,富邦悍將,uIOrj,away,統一7-ELEVEn獅,3,0,5,0,1
NkK9P,CPBL-2024-xa,2024,一軍,2024-05-15,例行賽,樂天桃猿,Iqkqa,home,台鋼雄鷹,0,5,8,0,0
NkK9P,CPBL-2024-xa,2024,一軍,2024-05-15,例行賽,台鋼雄鷹,U64ee,away,樂天桃猿,5,0,12,0,1
jHfhV,CPBL-2024-xa,2024,一軍,2024-05-15,例行賽,中信兄弟,M45m3,home,味全龍,2,5,8,0,0
jHfhV,CPBL-2024-xa,2024,一軍,2024-05-15,例行賽,味全龍,BNi6c,away,中信兄弟,5,2,13,0,1
RtyMg,CPBL-2024-xa,2024,一軍,2024-05-14,例行賽,樂天桃猿,Iqkqa,home,台鋼雄鷹,5,1,11,0,1
RtyMg,CPBL-2024-xa,2024,一軍,2024-05-14,例行賽,台鋼雄鷹,U64ee,away,樂天桃猿,1,5,9,0,0
e8aKJ,CPBL-2024-xa,2024,一軍,2024-05-14,例行賽,中信兄弟,M45m3,home,味全龍,9,2,15,0,1
e8aKJ,CPBL-2024-xa,2024,一軍,2024-05-14,例行賽,味全龍,BNi6c,away,中信兄弟,2,9,11,0,0
dfnYf,CPBL-2024-xa,2024,一軍,2024-05-12,例行賽,樂天桃猿,Iqkqa,home,統一7-ELEVEn獅,5,2,11,0,1
dfnYf,CPBL-2024-xa,2024,一軍,2024-05-12,例行賽,統一7-ELEVEn獅,GyWE7,away,樂天桃猿,2,5,11,0,0
ThMSK,CPBL-2024-xa,2024,一軍,2024-05-12,例行賽,富邦悍將,uIOrj,home,中信兄弟,3,2,13,0,1
ThMSK,CPBL-2024-xa,2024,一軍,2024-05-12,例行賽,中信兄弟,M45m3,away,富邦悍將,2,3,6,0,0
S4UoG,CPBL-2024-xa,2024,一軍,2024-05-12,例行賽,台鋼雄鷹,U64ee,home,味全龍,4,3,9,0,1
S4UoG,CPBL-2024-xa,2024,一軍,2024-05-12,例行賽,味全龍,BNi6c,away,台鋼雄鷹,3,4,8,0,0
VQ1DM,CPBL-2024-xa,2024,一軍,2024-05-11,例行賽,樂天桃猿,Iqkqa,home,統一7-ELEVEn獅,4,9,8,0,0
VQ1DM,CPBL-2024-xa,2024,一軍,2024-05-11,例行賽,統一7-ELEVEn獅,GyWE7,away,樂天桃猿,9,4,13,0,1
xLPwi,CPBL-2024-xa,2024,一軍,2024-05-11,例行賽,富邦悍將,uIOrj,home,中信兄弟,3,0,8,0,1
xLPwi,CPBL-2024-xa,2024,一軍,2024-05-11,例行賽,中信兄弟,M45m3,away,富邦悍將,0,3,7,0,0
k9RFJ,CPBL-2024-xa,2024,一軍,2024-05-11,例行賽,台鋼雄鷹,U64ee,home,味全龍,5,1,8,0,1
k9RFJ,CPBL-2024-xa,2024,一軍,2024-05-11,例行賽,味全龍,BNi6c,away,台鋼雄鷹,1,5,3,0,0
Fo0zd,CPBL-2024-xa,2024,一軍,2024-05-10,例行賽,樂天桃猿,Iqkqa,home,統一7-ELEVEn獅,5,3,10,0,1
Fo0zd,CPBL-2024-xa,2024,一軍,2024-05-10,例行賽,統一7-ELEVEn獅,GyWE7,away,樂天桃猿,3,5,11,0,0
hG53m,CPBL-2024-xa,2024,一軍,2024-05-10,例行賽,富邦悍將,uIOrj,home,中信兄弟,3,6,7,0,0
hG53m,CPBL-2024-xa,2024,一軍,2024-05-10,例行賽,中信兄弟,M45m3,away,富邦悍將,6,3,11,0,1
vNeHa,CPBL-2024-xa,2024,一軍,2024-05-10,例行賽,台鋼雄鷹,U64ee,home,味全龍,3,5,8,0,0
vNeHa,CPBL-2024-xa,2024,一軍,2024-05-10,例行賽,味全龍,BNi6c,away,台鋼雄鷹,5,3,13,0,1
JenKJ,CPBL-2024-xa,2024,一軍,2024-05-09,例行賽,中信兄弟,M45m3,home,統一7-ELEVEn獅,2,10,8,0,0
JenKJ,CPBL-2024-xa,2024,一軍,2024-05-09,例行賽,統一7-ELEVEn獅,GyWE7,away,中信兄弟,10,2,16,0,1
0J25S,CPBL-2024-xa,2024,一軍,2024-05-08,例行賽,中信兄弟,M45m3,home,統一7-ELEVEn獅,0,8,6,0,0
0J25S,CPBL-2024-xa,2024,一軍,2024-05-08,例行賽,統一7-ELEVEn獅,GyWE7,away,中信兄弟,8,0,12,0,1
JOKs6,CPBL-2024-xa,2024,一軍,2024-05-08,例行賽,味全龍,BNi6c,home,樂天桃猿,4,0,8,0,1
JOKs6,CPBL-2024-xa,2024,一軍,2024-05-08,例行賽,樂天桃猿,Iqkqa,away,味全龍,0,4,4,0,0
DWgep,CPBL-2024-xa,2024,一軍,2024-05-07,例行賽,台鋼雄鷹,U64ee,home,富邦悍將,0,1,6,0,0
DWgep,CPBL-2024-xa,2024,一軍,2024-05-07,例行賽,富邦悍將,uIOrj,away,台鋼雄鷹,1,0,6,0,1
x1r3J,CPBL-2024-xa,2024,一軍,2024-05-05,例行賽,統一7-ELEVEn獅,GyWE7,home,樂天桃猿,5,3,13,0,1
x1r3J,CPBL-2024-xa,2024,一軍,2024-05-05,例行賽,樂天桃猿,Iqkqa,away,統一7-ELEVEn獅,3,5,7,0,0
xUwwr,CPBL-2024-xa,2024,一軍,2024-05-05,例行賽,中信兄弟,M45m3,home,富邦悍將,8,7,13,0,1
xUwwr,CPBL-2024-xa,2024,一軍,2024-05-05,例行賽,富邦悍將,uIOrj,away,中信兄弟,7,8,8,0,0
kW4GV,CPBL-2024-xa,2024,一軍,2024-05-05,例行賽,味全龍,BNi6c,home,台鋼雄鷹,7,0,10,0,1
kW4GV,CPBL-2024-xa,2024,一軍,2024-05-05,例行賽,台鋼雄鷹,U64ee,away,味全龍,0,7,9,0,0
A21Rb,CPBL-2024-xa,2024,一軍,2024-05-04,例行賽,統一7-ELEVEn獅,GyWE7,home,樂天桃猿,0,3,3,0,0
A21Rb,CPBL-2024-xa,2024,一軍,2024-05-04,例行賽,樂天桃猿,Iqkqa,away,統一7-ELEVEn獅,3,0,6,0,1
5b4i7,CPBL-2024-xa,2024,一軍,2024-05-04,例行賽,中信兄弟,M45m3,home,富邦悍將,5,4,8,0,1
5b4i7,CPBL-2024-xa,2024,一軍,2024-05-04,例行賽,富邦悍將,uIOrj,away,中信兄弟,4,5,6,0,0
j4oys,CPBL-2024-xa,2024,一軍,2024-05-04,例行賽,味全龍,BNi6c,home,台鋼雄鷹,3,2,7,0,1
j4oys,CPBL-2024-xa,2024,一軍,2024-05-04,例行賽,台鋼雄鷹,U64ee,away,味全龍,2,3,4,0,0
SqJYC,CPBL-2024-xa,2024,一軍,2024-05-03,例行賽,統一7-ELEVEn獅,GyWE7,home,樂天桃猿,9,3,15,0,1
SqJYC,CPBL-2024-xa,2024,一軍,2024-05-03,例行賽,樂天桃猿,Iqkqa,away,統一7-ELEVEn獅,3,9,9,0,0
5e6Ib,CPBL-2024-xa,2024,一軍,2024-05-03,例行賽,中信兄弟,M45m3,home,富邦悍將,0,1,3,0,0
5e6Ib,CPBL-2024-xa,2024,一軍,2024-05-03,例行賽,富邦悍將,uIOrj,away,中信兄弟,1,0,8,0,1
yLa2t,CPBL-2024-xa,2024,一軍,2024-05-03,例行賽,味全龍,BNi6c,home,台鋼雄鷹,1,5,5,0,0
yLa2t,CPBL-2024-xa,2024,一軍,2024-05-03,例行賽,台鋼雄鷹,U64ee,away,味全龍,5,1,8,0,1
bozXU,CPBL-2024-xa,2024,一軍,2024-05-02,例行賽,樂天桃猿,Iqkqa,home,富邦悍將,2,1,8,0,1
bozXU,CPBL-2024-xa,2024,一軍,2024-05-02,例行賽,富邦悍將,uIOrj,away,樂天桃猿,1,2,5,0,0
SwTHP,CPBL-2024-xa,2024,一軍,2024-05-01,例行賽,台鋼雄鷹,U64ee,home,統一7-ELEVEn獅,6,17,15,0,0
SwTHP,CPBL-2024-xa,2024,一軍,2024-05-01,例行賽,統一7-ELEVEn獅,GyWE7,away,台鋼雄鷹,17,6,15,0,1
e7ogS,CPBL-2024-xa,2024,一軍,2024-05-01,例行賽,味全龍,BNi6c,home,中信兄弟,2,4,9,0,0
e7ogS,CPBL-2024-xa,2024,一軍,2024-05-01,例行賽,中信兄弟,M45m3,away,味全龍,4,2,8,0,1
2zzJJ,CPBL-2024-xa,2024,一軍,2024-04-30,例行賽,台鋼雄鷹,U64ee,home,統一7-ELEVEn獅,2,10,9,0,0
2zzJJ,CPBL-2024-xa,2024,一軍,2024-04-30,例行賽,統一7-ELEVEn獅,GyWE7,away,台鋼雄鷹,10,2,15,0,1
JcPLs,CPBL-2024-xa,2024,一軍,2024-04-28,例行賽,富邦悍將,uIOrj,home,味全龍,2,1,9,0,1
JcPLs,CPBL-2024-xa,2024,一軍,2024-04-28,例行賽,味全龍,BNi6c,away,富邦悍將,1,2,5,0,0
4NLvI,CPBL-2024-xa,2024,一軍,2024-04-28,例行賽,樂天桃猿,Iqkqa,home,台鋼雄鷹,5,3,8,0,1
4NLvI,CPBL-2024-xa,2024,一軍,2024-04-28,例行賽,台鋼雄鷹,U64ee,away,樂天桃猿,3,5,9,0,0
8BXIz,CPBL-2024-xa,2024,一軍,2024-04-28,例行賽,中信兄弟,M45m3,home,統一7-ELEVEn獅,2,4,7,0,0
8BXIz,CPBL-2024-xa,2024,一軍,2024-04-28,例行賽,統一7-ELEVEn獅,GyWE7,away,中信兄弟,4,2,7,0,1
HloCT,CPBL-2024-xa,2024,一軍,2024-04-27,例行賽,富邦悍將,uIOrj,home,味全龍,4,3,8,0,1
HloCT,CPBL-2024-xa,2024,一軍,2024-04-27,例行賽,味全龍,BNi6c,away,富邦悍將,3,4,9,0,0
YmYuV,CPBL-2024-xa,2024,一軍,2024-04-27,例行賽,樂天桃猿,Iqkqa,home,台鋼雄鷹,1,0,6,0,1
YmYuV,CPBL-2024-xa,2024,一軍,2024-04-27,例行賽,台鋼雄鷹,U64ee,away,樂天桃猿,0,1,4,0,0
Id9x4,CPBL-2024-xa,2024,一軍,2024-04-27,例行賽,中信兄弟,M45m3,home,統一7-ELEVEn獅,7,6,9,0,1
Id9x4,CPBL-2024-xa,2024,一軍,2024-04-27,例行賽,統一7-ELEVEn獅,GyWE7,away,中信兄弟,6,7,11,0,0
BMYxB,CPBL-2024-xa,2024,一軍,2024-04-24,例行賽,統一7-ELEVEn獅,GyWE7,home,味全龍,2,11,5,0,0
BMYxB,CPBL-2024-xa,2024,一軍,2024-04-24,例行賽,味全龍,BNi6c,away,統一7-ELEVEn獅,11,2,18,0,1
DEYuw,CPBL-2024-xa,2024,一軍,2024-04-23,例行賽,統一7-ELEVEn獅,GyWE7,home,味全龍,10,5,14,0,1
DEYuw,CPBL-2024-xa,2024,一軍,2024-04-23,例行賽,味全龍,BNi6c,away,統一7-ELEVEn獅,5,10,8,0,0
S8zGW,CPBL-2024-xa,2024,一軍,2024-04-23,例行賽,富邦悍將,uIOrj,home,台鋼雄鷹,4,1,7,0,1
S8zGW,CPBL-2024-xa,2024,一軍,2024-04-23,例行賽,台鋼雄鷹,U64ee,away,富邦悍將,1,4,7,0,0
kNpcR,CPBL-2024-xa,2024,一軍,2024-04-23,例行賽,中信兄弟,M45m3,home,樂天桃猿,2,6,7,0,0
kNpcR,CPBL-2024-xa,2024,一軍,2024-04-23,例行賽,樂天桃猿,Iqkqa,away,中信兄弟,6,2,12,0,1
M8yXe,CPBL-2024-xa,2024,一軍,2024-04-21,例行賽,統一7-ELEVEn獅,GyWE7,home,富邦悍將,1,3,8,0,0
M8yXe,CPBL-2024-xa,2024,一軍,2024-04-21,例行賽,富邦悍將,uIOrj,away,統一7-ELEVEn獅,3,1,8,0,1
V3OHX,CPBL-2024-xa,2024,一軍,2024-04-21,例行賽,味全龍,BNi6c,home,樂天桃猿,7,4,11,0,1
V3OHX,CPBL-2024-xa,2024,一軍,2024-04-21,例行賽,樂天桃猿,Iqkqa,away,味全龍,4,7,7,0,0
yiUtz,CPBL-2024-xa,2024,一軍,2024-04-21,例行賽,台鋼雄鷹,U64ee,home,中信兄弟,0,8,6,0,0
yiUtz,CPBL-2024-xa,2024,一軍,2024-04-21,例行賽,中信兄弟,M45m3,away,台鋼雄鷹,8,0,12,0,1
Svong,CPBL-2024-xa,2024,一軍,2024-04-20,例行賽,統一7-ELEVEn獅,GyWE7,home,富邦悍將,7,1,11,0,1
Svong,CPBL-2024-xa,2024,一軍,2024-04-20,例行賽,富邦悍將,uIOrj,away,統一7-ELEVEn獅,1,7,10,0,0
apXUE,CPBL-2024-xa,2024,一軍,2024-04-20,例行賽,味全龍,BNi6c,home,樂天桃猿,3,2,7,0,1
apXUE,CPBL-2024-xa,2024,一軍,2024-04-20,例行賽,樂天桃猿,Iqkqa,away,味全龍,2,3,8,0,0
yHeoW,CPBL-2024-xa,2024,一軍,2024-04-20,例行賽,台鋼雄鷹,U64ee,home,中信兄弟,3,0,10,0,1
yHeoW,CPBL-2024-xa,2024,一軍,2024-04-20,例行賽,中信兄弟,M45m3,away,台鋼雄鷹,0,3,1,0,0
ezPnR,CPBL-2024-xa,2024,一軍,2024-04-19,例行賽,統一7-ELEVEn獅,GyWE7,home,富邦悍將,3,1,6,0,1
ezPnR,CPBL-2024-xa,2024,一軍,2024-04-19,例行賽,富邦悍將,uIOrj,away,統一7-ELEVEn獅,1,3,4,0,0
wz5Tn,CPBL-2024-xa,2024,一軍,2024-04-19,例行賽,味全龍,BNi6c,home,樂天桃猿,0,3,3,0,0
wz5Tn,CPBL-2024-xa,2024,一軍,2024-04-19,例行賽,樂天桃猿,Iqkqa,away,味全龍,3,0,7,0,1
atnDJ,CPBL-2024-xa,2024,一軍,2024-04-19,例行賽,台鋼雄鷹,U64ee,home,中信兄弟,2,3,9,0,0
atnDJ,CPBL-2024-xa,2024,一軍,2024-04-19,例行賽,中信兄弟,M45m3,away,台鋼雄鷹,3,2,5,0,1
KROZy,CPBL-2024-xa,2024,一軍,2024-04-18,例行賽,富邦悍將,uIOrj,home,中信兄弟,2,6,6,0,0
KROZy,CPBL-2024-xa,2024,一軍,2024-04-18,例行賽,中信兄弟,M45m3,away,富邦悍將,6,2,15,0,1
ttZ4g,CPBL-2024-xa,2024,一軍,2024-04-17,例行賽,富邦悍將,uIOrj,home,中信兄弟,10,4,9,0,1
ttZ4g,CPBL-2024-xa,2024,一軍,2024-04-17,例行賽,中信兄弟,M45m3,away,富邦悍將,4,10,6,0,0
pU2Xs,CPBL-2024-xa,2024,一軍,2024-04-17,例行賽,樂天桃猿,Iqkqa,home,統一7-ELEVEn獅,0,10,7,0,0
pU2Xs,CPBL-2024-xa,2024,一軍,2024-04-17,例行賽,統一7-ELEVEn獅,GyWE7,away,樂天桃猿,10,0,19,0,1
Kv6H2,CPBL-2024-xa,2024,一軍,2024-04-17,例行賽,台鋼雄鷹,U64ee,home,味全龍,3,12,5,0,0
Kv6H2,CPBL-2024-xa,2024,一軍,2024-04-17,例行賽,味全龍,BNi6c,away,台鋼雄鷹,12,3,17,0,1
EVfEc,CPBL-2024-xa,2024,一軍,2024-04-16,例行賽,樂天桃猿,Iqkqa,home,統一7-ELEVEn獅,1,11,6,0,0
EVfEc,CPBL-2024-xa,2024,一軍,2024-04-16,例行賽,統一7-ELEVEn獅,GyWE7,away,樂天桃猿,11,1,17,0,1
84EXe,CPBL-2024-xa,2024,一軍,2024-04-16,例行賽,台鋼雄鷹,U64ee,home,味全龍,0,1,6,0,0
84EXe,CPBL-2024-xa,2024,一軍,2024-04-16,例行賽,味全龍,BNi6c,away,台鋼雄鷹,1,0,7,0,1
zyT7q,CPBL-2024-xa,2024,一軍,2024-04-14,例行賽,富邦悍將,uIOrj,home,樂天桃猿,7,0,10,0,1
zyT7q,CPBL-2024-xa,2024,一軍,2024-04-14,例行賽,樂天桃猿,Iqkqa,away,富邦悍將,0,7,6,0,0
nnyMq,CPBL-2024-xa,2024,一軍,2024-04-14,例行賽,中信兄弟,M45m3,home,味全龍,5,2,7,0,1
nnyMq,CPBL-2024-xa,2024,一軍,2024-04-14,例行賽,味全龍,BNi6c,away,中信兄弟,2,5,11,0,0
jH1Dc,CPBL-2024-xa,2024,一軍,2024-04-14,例行賽,統一7-ELEVEn獅,GyWE7,home,台鋼雄鷹,4,3,10,0,1
jH1Dc,CPBL-2024-xa,2024,一軍,2024-04-14,例行賽,台鋼雄鷹,U64ee,away,統一7-ELEVEn獅,3,4,8,0,0
kPJtK,CPBL-2024-xa,2024,一軍,2024-04-13,例行賽,富邦悍將,uIOrj,home,樂天桃猿,1,8,12,0,0
kPJtK,CPBL-2024-xa,2024,一軍,2024-04-13,例行賽,樂天桃猿,Iqkqa,away,富邦悍將,8,1,12,0,1
oM2p4,CPBL-2024-xa,2024,一軍,2024-04-13,例行賽,中信兄弟,M45m3,home,味全龍,6,13,5,0,0
oM2p4,CPBL-2024-xa,2024,一軍,2024-04-13,例行賽,味全龍,BNi6c,away,中信兄弟,13,6,12,0,1
1evKv,CPBL-2024-xa,2024,一軍,2024-04-13,例行賽,統一7-ELEVEn獅,GyWE7,home,台鋼雄鷹,10,2,15,0,1
1evKv,CPBL-2024-xa,2024,一軍,2024-04-13,例行賽,台鋼雄鷹,U64ee,away,統一7-ELEVEn獅,2,10,9,0,0
HgMN7,CPBL-2024-xa,2024,一軍,2024-04-12,例行賽,富邦悍將,uIOrj,home,樂天桃猿,5,4,8,0,1
HgMN7,CPBL-2024-xa,2024,一軍,2024-04-12,例行賽,樂天桃猿,Iqkqa,away,富邦悍將,4,5,11,0,0
pTbWD,CPBL-2024-xa,2024,一軍,2024-04-12,例行賽,中信兄弟,M45m3,home,味全龍,3,2,6,0,1
pTbWD,CPBL-2024-xa,2024,一軍,2024-04-12,例行賽,味全龍,BNi6c,away,中信兄弟,2,3,5,0,0
GsHex,CPBL-2024-xa,2024,一軍,2024-04-12,例行賽,統一7-ELEVEn獅,GyWE7,home,台鋼雄鷹,9,5,10,0,1
GsHex,CPBL-2024-xa,2024,一軍,2024-04-12,例行賽,台鋼雄鷹,U64ee,away,統一7-ELEVEn獅,5,9,13,0,0
fi7t8,CPBL-2024-xa,2024,一軍,2024-04-11,例行賽,味全龍,BNi6c,home,富邦悍將,0,4,5,0,0
fi7t8,CPBL-2024-xa,2024,一軍,2024-04-11,例行賽,富邦悍將,uIOrj,away,味全龍,4,0,9,0,1
M9I13,CPBL-2024-xa,2024,一軍,2024-04-10,例行賽,味全龍,BNi6c,home,富邦悍將,8,1,12,0,1
